DATAFLOW,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,CY,2016,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,CY,2017,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,CY,2018,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,CY,2019,0.3,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,CZ,2010,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,CZ,2011,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,CZ,2012,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,CZ,2013,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,CZ,2014,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,CZ,2015,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,CZ,2016,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,CZ,2017,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,CZ,2018,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,CZ,2019,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,DE,2010,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,DE,2011,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,DE,2012,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,DE,2013,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,DE,2014,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,DE,2015,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,DE,2016,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,DE,2017,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,DE,2018,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,DE,2019,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,DK,2010,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,DK,2011,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,DK,2012,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,DK,2013,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,DK,2014,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,DK,2015,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,DK,2016,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,DK,2017,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,DK,2018,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,DK,2019,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA,2010,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA,2011,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA,2012,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA,2013,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA,2014,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA,2015,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA,2016,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA,2017,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA,2018,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA,2019,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA12,2010,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA12,2011,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA12,2012,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA12,2013,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA12,2014,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA12,2015,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA12,2016,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA12,2017,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA12,2018,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA12,2019,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA19,2010,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA19,2011,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA19,2012,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA19,2013,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA19,2014,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA19,2015,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA19,2016,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA19,2017,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA19,2018,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EA19,2019,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EE,2010,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EE,2011,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EE,2012,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EE,2013,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EE,2014,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EE,2015,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EE,2016,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EE,2017,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EE,2018,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EE,2019,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EL,2010,0.5,b
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EL,2011,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EL,2012,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EL,2013,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EL,2014,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EL,2015,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EL,2016,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EL,2017,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EL,2018,0.1,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,EL,2019,0.1,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,ES,2010,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,ES,2011,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,ES,2012,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,ES,2013,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,ES,2014,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,ES,2015,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,ES,2016,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,ES,2017,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,ES,2018,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,ES,2019,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,FI,2010,0.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,FI,2011,0.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,FI,2012,0.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,FI,2013,0.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,FI,2014,0.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,FI,2015,0.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,FI,2016,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,FI,2017,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,FI,2018,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,FI,2019,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,FR,2010,1.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,FR,2011,1.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,FR,2012,1.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,FR,2013,1.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,FR,2014,1.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,FR,2015,1.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,FR,2016,1.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,FR,2017,1.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,FR,2018,1.6,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,FR,2019,1.6,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,HR,2010,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,HR,2011,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,HR,2012,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,HR,2013,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,HR,2014,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,HR,2015,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,HR,2016,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,HR,2017,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,HR,2018,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,HR,2019,0.2,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,HU,2010,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,HU,2011,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,HU,2012,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,HU,2013,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,HU,2014,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,HU,2015,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,HU,2016,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,HU,2017,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,HU,2018,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,HU,2019,0.3,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IE,2010,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IE,2011,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IE,2012,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IE,2013,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IE,2014,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IE,2015,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IE,2016,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IE,2017,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IE,2018,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IE,2019,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IS,2010,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IS,2011,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IS,2012,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IS,2013,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IS,2014,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IS,2015,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IS,2016,0.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IS,2017,0.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IS,2018,0.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IS,2019,0.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IT,2010,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IT,2011,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IT,2012,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IT,2013,0.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IT,2014,0.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IT,2015,0.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IT,2016,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IT,2017,0.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IT,2018,0.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,IT,2019,0.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LT,2010,1.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LT,2011,1.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LT,2012,2.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LT,2013,2.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LT,2014,2.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LT,2015,2.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LT,2016,2.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LT,2017,2.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LT,2018,2.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LT,2019,2.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LU,2010,1.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LU,2011,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LU,2012,1.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LU,2013,1.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LU,2014,1.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LU,2015,1.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LU,2016,1.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LU,2017,1.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LU,2018,1.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LU,2019,1.5,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LV,2010,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LV,2011,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LV,2012,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LV,2013,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LV,2014,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LV,2015,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LV,2016,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LV,2017,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LV,2018,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,LV,2019,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,MK,2010,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,MK,2011,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,MK,2012,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,MK,2013,0.9,e
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,MT,2010,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,MT,2011,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,MT,2012,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,MT,2013,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,MT,2014,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,MT,2015,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,MT,2016,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,MT,2017,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,MT,2018,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,MT,2019,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,NL,2010,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,NL,2011,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,NL,2012,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,NL,2013,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,NL,2014,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,NL,2015,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,NL,2016,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,NL,2017,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,NL,2018,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,NL,2019,0.4,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,NO,2010,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,NO,2011,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,NO,2012,0.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,NO,2013,0.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,NO,2014,0.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,NO,2015,0.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,NO,2016,0.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,NO,2017,0.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,NO,2018,0.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,PL,2010,4.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,PL,2011,4.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,PL,2012,4.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,PL,2013,3.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,PL,2014,3.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,PL,2015,3.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,PL,2016,3.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,PL,2017,4.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,PL,2018,4.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,PL,2019,4.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,PT,2010,0.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,PT,2011,0.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,PT,2012,0.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,PT,2013,0.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,PT,2014,0.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,PT,2015,0.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,PT,2016,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,PT,2017,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,PT,2018,0.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,PT,2019,0.2,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,RO,2010,2.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,RO,2011,3.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,RO,2012,2.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,RO,2013,1.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,RO,2014,0.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,RO,2015,0.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,RO,2016,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,RO,2017,2.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,RO,2018,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,RO,2019,2.0,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,RS,2010,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,RS,2011,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,RS,2012,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,RS,2013,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,RS,2014,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,RS,2015,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,RS,2016,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,RS,2017,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,RS,2018,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,RS,2019,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SE,2010,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SE,2011,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SE,2012,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SE,2013,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SE,2014,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SE,2015,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SE,2016,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SE,2017,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SE,2018,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SE,2019,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SI,2010,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SI,2011,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SI,2012,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SI,2013,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SI,2014,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SI,2015,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SI,2016,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SI,2017,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SI,2018,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SI,2019,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SK,2010,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SK,2011,1.3,
